transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
0996d391-09c1-0432-f15d-e43b079c800c,30249157-7376-a8c9-c323-754b8a8c5fac,2024-12-24 17:21:06.000000,debit,NEFT/997555491295/CNRB/SELECTION MOBILE,"₹344,221.05",S4880838,
f2ed1163-b8da-37e9-5427-27daff4699f7,11d818a5-6fe9-0bfe-7e68-fc38f9fe1006,2025-01-11 11:36:21.000000,credit,,"₹308,030.38",S8379520,
32b8d737-010d-e4fd-779f-111276e4bedc,0b0897e6-8c88-fab1-59b9-5def4d9d1afc,2025-02-19 13:55:18.000000,credit,NEFT  - KKBK0001241 - 64126685 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹34,002.15",,
ce5306d2-f35c-93fe-308c-09276ef8e2fc,391347c4-119c-f099-6c80-1521d6271cf6,2025-03-16 15:51:41.000000,credit,IMPS/P2A/351006916767/UBIN/918020101986700/00/INET/9211/RELIANCEDIGITAL RETAIL LTD,"₹244,221.54",S35049945,
7ea51b97-a3ff-c046-4f6d-3d3d9d7cf19d,59aad591-57f3-5379-d516-a330c6793b29,2025-04-22 18:42:31.000000,credit,,"₹303,798.12",S79010834,
36a326b1-e459-63d2-93bd-5e871598b025,2aa22392-9b2c-b766-1095-5e0d0199bc7e,2025-05-22 12:19:41.000000,credit,IMPS/P2A/521810788956/TMBL/918020101986700/00/INET/9211/SELECT CITY SAKET DELHI,"₹66,876.69",,
55060ca9-8dc0-d124-e80f-44f20dcad67a,423ac11b-0b0e-2095-6753-17e4b5b84324,2025-06-11 08:01:36.000000,debit,NEFT  - TMBL0001241 - 62065381 - 124105002702 - RELIANCEDIGITAL RETAIL LTD,"₹292,619.59",S34767982,
16b467c7-ad76-40b8-1f1e-ff64ba90e3d5,c74096ca-5edc-97b6-98ee-66bde4d6b951,2025-07-13 05:48:52.000000,credit,,"₹252,428.05",S96840846,
68d1e0ac-e063-688d-7464-58f8ea709a27,6d55974a-a614-424b-80f1-d2b178a90f7b,2025-08-13 07:55:04.000000,credit,FT -  20382949 -  50200013729069 - RELIANCEDIGITAL RETAIL LTD,"₹214,562.68",,
80418bbf-3239-7ee6-f444-f63a04d6ee1e,557454cc-0c2f-b232-8b03-dd914d6187f1,2025-09-21 09:35:18.000000,credit,UPI-RELIANCEDIGITAL RETAIL LTD-XXXXXX3532-ICIC0002125-438830118632,"₹26,350.02",S79178508,
9fea219e-98b6-095b-cb1e-19e1ca70514f,59aad591-57f3-5379-d516-a330c6793b29,2025-10-29 08:51:13.000000,credit,UPI-NAVYUG SELECTION-XXXXXX2219-UBIN0002125-743675892089,"₹192,657.06",S8246449,E5HiRHl6/eLxnDPBiMH3ZPWMH3rR0+Z449YmA/oDs0Lounz2
2d708a30-1f65-958f-9c98-ff045d9b2e2e,f3de4143-4b71-85a4-2d72-0b856cfdf13e,2025-11-02 09:11:03.000000,credit,NEFT  - ICIC0001241 - 35229547 - 124105002702 - SELECT CITY SAKET DELHI,"₹350,955.93",S88082675,qa6bPALTF0yLArs9RYzm3d7MU6Aqbk6r6/1SyPUvUjy
98360ed1-cc2b-b85a-4cb1-47ef09a911b3,57054cc9-340a-8491-c771-e83d9d9e23e7,2025-12-15 02:27:32.000000,debit,NEFT/687880556148/RATN/SELECTION ELECTRONICS,"₹12,687.50",S76424987,
ba264456-83cb-909a-d795-9fae4e0b0541,0b0897e6-8c88-fab1-59b9-5def4d9d1afc,2026-01-10 01:00:52.000000,credit,NEFT/871035504031/ICIC/SELECTION MOBILE,"₹8,949.96",S33224762,
fa78d68e-cbbe-4d23-43a4-b3152b104e74,b2fad0b0-6257-082e-5a97-1ec46f0fa04c,2026-02-08 10:43:01.000000,credit,FT -  59425077 -  50200013729069 - PARESH VIKRANT GHASE,"₹347,559.38",S55417600,9Re156Mh/aLBJaHVRk58m6kqOdy7Hy/xjcl85b2w3P3u9F
43993e50-841b-26c0-7929-d306b296369d,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2026-03-12 01:18:31.000000,debit,NEFT/228101343825/AUBL/UMANG SELECTION,"₹357,749.79",S95875653,BTCAsFbjFAaemAk8/iy74+FbfU8Q1fVfp3N2NxSH7
76ad30c5-443e-9de8-58f6-27fdb05d38eb,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2026-04-27 16:50:54.000000,debit,UPI-UMANG SELECTION-XXXXXX4656-CNRB0002125-607165034568,"₹445,278.48",S97893721,
161acd6d-3871-f0a6-8b3a-324d9530dd63,557454cc-0c2f-b232-8b03-dd914d6187f1,2026-05-14 12:03:11.000000,debit,FT -  27658625 -  50200013729069 - UMANG SELECTION,"₹30,413.33",S37936492,GJEH3iCfWTes1PL6bs4IQ7TsmHeU3rYz+eTAah9NqbsufYTk1PJN8nb0B57
e085cb14-77ca-9b97-89d8-18f61350d758,f2d37fca-0695-8238-4234-d7555ab6c3b6,2026-06-14 06:12:15.000000,credit,FT -  37646669 -  50200013729069 - SELECTRICITY TWO PRIVATE LIMITED,"₹222,828.45",S8986084,
003b5479-f9d9-435d-42f9-4245c9ab8531,2b56f3ac-8091-40f0-3965-dadfa6fc42e7,2024-07-18 14:20:41.000000,credit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX6877-SBIN0002125-384802324767,"₹471,530.73",S29571750,
7554dd16-0c46-e315-9acf-9a79c549cc6f,178c8d70-04b8-ef83-41a7-910fc155267f,2024-08-30 20:39:57.000000,credit,NEFT  - UBIN0001241 - 80298324 - 124105002702 - SELECT CITY SAKET DELHI,"₹482,638.96",S70069940,
4541869c-6f2f-ea3c-80e5-d157b96d797f,fe6609b5-b931-240e-60d1-d4c8e84f6b9b,2024-09-29 10:00:44.000000,debit,UPI-SELECTION ELECTRONICS-XXXXXX2225-ICIC0002125-106976673515,"₹304,556.08",S48391444,M3UwVf955E6GPVL7GjASb0i7WEJhmMK3Ug9cOaOgIEWPg0eVKXa
8f011b1a-100d-77f6-bb7b-bdbec642e036,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2024-10-13 18:16:40.000000,credit,NEFT/883359928089/UBIN/PARESH VIKRANT GHASE,"₹349,643.89",S50728727,
f49f633a-bed8-f397-93cc-35b6553c46bd,fe86b954-b73f-7cd8-4e91-6411541a6335,2024-11-06 04:56:18.000000,debit,IMPS/P2A/485823057908/AUBL/918020101986700/00/INET/9211/SELECTRICITY TWO PRIVATE LIMITED,"₹312,629.07",S68047617,
7b263574-4b30-bc2d-6915-ff3005510e6b,557454cc-0c2f-b232-8b03-dd914d6187f1,2024-12-29 06:52:42.000000,debit,NEFT  - UTIB0001241 - 20216101 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹443,598.94",S62845897,
71aeb011-810f-457f-6adb-bd7ee95c0b7a,da343455-d73a-dc61-e247-af7e0cfe6821,2025-01-31 15:09:25.000000,debit,IMPS/P2A/644476841189/ICIC/918020101986700/00/INET/9211/UMANG SELECTION,"₹452,412.26",S23714866,
428fb9a6-3135-1814-9120-af334c404686,aeae8a95-e0b2-24d3-86a2-2c518ee7b35e,2025-02-08 03:37:41.000000,credit,IMPS/P2A/260929284628/ICIC/918020101986700/00/INET/9211/SELECTION MOBILE,"₹407,570.85",S9201031,
2a1c8ed7-3a6f-9f4a-c660-548cd3bf3dec,57054cc9-340a-8491-c771-e83d9d9e23e7,2025-03-17 17:49:38.000000,debit,UPI-RELIANCEDIGITAL RETAIL LTD-XXXXXX8393-TMBL0002125-290286118486,"₹492,808.98",S31188002,
1f82e9bf-1636-5775-e48c-861f7242d4df,aa683c6d-5a5f-0a70-aa95-81a0575b7157,2025-04-26 09:52:35.000000,credit,UPI-SELECTIONMALIGAI-XXXXXX6271-UBIN0002125-827541707296,"₹242,005.92",S87198025,
14ae5a1a-521d-762d-0f21-74efe007077c,aa683c6d-5a5f-0a70-aa95-81a0575b7157,2025-05-10 14:51:24.000000,credit,FT -  39206138 -  50200013729069 - NAVYUG SELECTION,"₹77,488.27",S86800234,
5071c379-d6a4-a097-9299-1210d3c58f2c,557454cc-0c2f-b232-8b03-dd914d6187f1,2025-06-11 05:37:43.000000,debit,UPI-GAUTAM SINGH-XXXXXX4694-CNRB0002125-270998170996,"₹181,974.15",S14270449,IJ0mDeDyepdGCgRhS1tjTJkF02dXNV0qmk8MeDXe
70480a71-e87e-98fe-3269-bc0dc122fc8c,7eda57aa-1ba0-47a8-cec9-4d8ecfa8420b,2025-07-02 02:56:53.000000,credit,NEFT/433851591091/HDFC/SELECTIONMALIGAI,"₹27,816.45",S98057320,8gIK09dvkoAhiPX6E+juNwnwXpBLq4nWxTXEWg+H3m4pSXNVwKOUvpJ3V
b5c802ab-7d13-e727-7251-be1b576c2022,0b0897e6-8c88-fab1-59b9-5def4d9d1afc,2025-08-18 10:33:53.000000,credit,UPI-UMANG SELECTION-XXXXXX3896-KKBK0002125-679886643907,"₹361,251.24",S62961083,RHILQdPUKoSJPVQJSBJyijwzBn+odk5F+6lVWQIZfuK
d06bc652-4d4a-941a-2506-8676adf351c8,7eda57aa-1ba0-47a8-cec9-4d8ecfa8420b,2025-09-15 23:12:38.000000,credit,NEFT/793253003513/KKBK/SELECTION MOBILE,"₹238,813.51",S89150730,pxq9rrjlHmI1/TuxXDB1dXtK+lMH3j4OO1Z0pdOhc
2cd9880b-bd41-d89a-2fcf-bd65264ad54f,423ac11b-0b0e-2095-6753-17e4b5b84324,2025-10-27 22:18:33.000000,debit,UPI-SELECTION ELECTRONICS-XXXXXX5045-RATN0002125-204226447272,"₹108,192.40",S38237617,
214ea353-98f3-4636-8524-25460b310278,fe6609b5-b931-240e-60d1-d4c8e84f6b9b,2025-11-17 14:46:05.000000,debit,NEFT/475965259377/HDFC/UMANG SELECTION,"₹425,065.25",S36388566,
a2882561-32a3-29f1-ccc4-83636af611e1,f2d37fca-0695-8238-4234-d7555ab6c3b6,2025-12-09 20:34:47.000000,credit,NEFT  - UBIN0001241 - 46427942 - 124105002702 - SELECTION ELECTRONICS,"₹25,464.78",S21505036,
9438269e-8c43-3e3d-2c91-80210ff09c11,fe1ec28d-7cb0-944f-a856-b9666a5ad981,2026-01-12 23:03:37.000000,debit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX2160-UTIB0002125-683416909044,"₹138,445.61",S21428695,
03dd50cf-fb73-b428-93fc-d02be0029cda,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2026-02-19 18:06:01.000000,debit,FT -  76840594 -  50200013729069 - SELECTIONMALIGAI,"₹23,108.78",S45221836,
bb9affe8-3135-72cc-3c33-2d765c52e432,b9d3c0bb-8cad-079d-58a3-6e602447af72,2026-03-08 08:29:37.000000,credit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX8408-TMBL0002125-546924347242,"₹62,099.99",S31402885,
a5efcf1a-c250-a6ad-0aec-2f9516842d27,c74096ca-5edc-97b6-98ee-66bde4d6b951,2026-04-04 06:29:49.000000,credit,NEFT/454672990464/SBIN/NAVYUG SELECTION,"₹304,431.61",S50068223,YzczovQhYLGa/EGnEol/zKkAvHe94WqHoTuY2xqho7zQvJko1uhhhoNIHKJU
512b3229-45eb-0227-7285-600f509e9141,391347c4-119c-f099-6c80-1521d6271cf6,2026-05-27 06:06:39.000000,credit,NEFT/898414326948/RATN/SELECTRICITY TWO PRIVATE LIMITED,"₹15,660.98",S56917282,
fdfa80fe-6495-f46e-a15a-08fd2fdfec1b,2b56f3ac-8091-40f0-3965-dadfa6fc42e7,2026-06-17 01:09:09.000000,credit,IMPS/P2A/709909030237/UTIB/918020101986700/00/INET/9211/SELECTION MOBILE,"₹477,604.64",S63303518,
953d5b35-ca1f-d153-db56-f212b82a5ea6,62f99b63-4975-57f0-1611-9193590a1d57,2024-07-04 04:16:11.000000,debit,NEFT/438804629378/RATN/PARESH VIKRANT GHASE,"₹381,438.07",S61282325,
12dbe970-b584-b9de-fac4-5367e4cd20e2,557454cc-0c2f-b232-8b03-dd914d6187f1,2024-08-13 22:56:53.000000,debit,IMPS/P2A/697908911877/HDFC/918020101986700/00/INET/9211/SELECTION ELECTRONICS,"₹86,178.94",S6983031,nh+EN5uDumbFUtb/ffzckjyuCBZ30B6RdCftvCVWZ6ek9pyzWW7lqXB
7fdc5128-1a51-28e7-c486-87ccbab930cc,da343455-d73a-dc61-e247-af7e0cfe6821,2024-09-14 11:56:47.000000,credit,UPI-PARESH VIKRANT GHASE-XXXXXX3080-HDFC0002125-886027364322,"₹349,723.54",S44785369,tlOVsi15AvrnRHsBq3JiVIV5pkUvL78MDk6uKZhnsGJJ+PhIubyr7
827271f5-ccb4-558f-3177-fc8c753f1a0a,da343455-d73a-dc61-e247-af7e0cfe6821,2024-10-03 00:12:18.000000,debit,IMPS/P2A/494496681893/CNRB/918020101986700/00/INET/9211/NAVYUG SELECTION,"₹379,095.12",S43496524,m3s54MtHAf6CMPD7XurqMl/X11SyZ53a+mRkUEM4B42EdW
d130f058-4e22-9d8f-20b5-1faa9e898300,da343455-d73a-dc61-e247-af7e0cfe6821,2024-11-15 16:00:08.000000,credit,FT -  77214012 -  50200013729069 - GAUTAM SINGH,"₹118,181.48",S36099508,
651595c9-e581-ec67-20db-dc104b665b8b,424f1bd2-ad27-0ddd-6b9f-53b5532fa65f,2024-12-08 18:21:08.000000,credit,UPI-UMANG SELECTION-XXXXXX7229-ICIC0002125-894185506026,"₹416,797.58",S63641768,
89122a9a-992c-110c-349d-21768ab29460,59aad591-57f3-5379-d516-a330c6793b29,2025-01-22 22:27:03.000000,credit,NEFT  - RATN0001241 - 83066605 - 124105002702 - SELECTION ELECTRONICS,"₹366,013.99",S48309475,nVTWoWqjtSfCXMC5pFoN1udEFL1ZU/iumNpuYmJWff8vEJ/N22DG/+9
db6f7aab-a7ee-5f37-b0ac-fd03a6aa32b1,2aa22392-9b2c-b766-1095-5e0d0199bc7e,2025-02-11 09:02:57.000000,credit,NEFT  - UTIB0001241 - 26319325 - 124105002702 - SELECT CITY SAKET DELHI,"₹459,991.88",S12590439,
18e754b0-adf2-a0d4-d598-8c04a8600155,7cf6e314-1e30-8359-ff69-9980be3fdf41,2025-03-26 02:51:53.000000,credit,IMPS/P2A/260229929387/UTIB/918020101986700/00/INET/9211/SELECTION ELECTRONICS,"₹221,075.49",S41230636,
a7322928-1b26-9460-ed28-8c9045dbac81,57212b73-c71b-3711-bc37-1ac374ecbe43,2025-04-08 05:28:58.000000,debit,IMPS/P2A/251114151657/UBIN/918020101986700/00/INET/9211/UMANG SELECTION,"₹193,102.99",S70308818,
f15d8b3f-42d7-702b-904d-66c9ae97869d,31bc601f-e01c-385f-1294-f31394999a45,2025-05-17 15:21:14.000000,credit,IMPS/P2A/159468363987/AUBL/918020101986700/00/INET/9211/RELIANCEDIGITAL RETAIL LTD,"₹80,387.53",S60859008,
dc321bb1-b63d-ffd8-5d03-2b71cb7949a1,7cf6e314-1e30-8359-ff69-9980be3fdf41,2025-06-04 03:29:51.000000,debit,IMPS/P2A/363674306876/TMBL/918020101986700/00/INET/9211/SELECTION ELECTRONICS,"₹286,508.05",S81804064,IsSXTikp26c7G7e1GmZTqs1JDFwTEPpH9jPLRgHeGoew5Cb5MU/6mWg
4f301015-23fb-0214-d99e-5a23bf730300,0b0897e6-8c88-fab1-59b9-5def4d9d1afc,2025-07-27 22:36:57.000000,debit,UPI-NAVYUG SELECTION-XXXXXX7355-KKBK0002125-350314046057,"₹121,957.34",S44216986,
9d3a1553-065a-4600-c69d-771bfe055ad6,b2fad0b0-6257-082e-5a97-1ec46f0fa04c,2025-08-13 13:09:09.000000,credit,FT -  80834797 -  50200013729069 - SELECT CITY SAKET DELHI,"₹80,840.16",S8947610,
75db5496-ebcc-a99a-3121-661248594b07,0b0897e6-8c88-fab1-59b9-5def4d9d1afc,2025-09-28 21:41:41.000000,debit,FT -  57812078 -  50200013729069 - SELECTION MOBILE,"₹419,907.32",S88378904,
f37a78b0-deb9-ee3a-189c-02472a6ba69a,d8133f40-e1f6-0436-98d7-73a240f1576d,2025-10-13 14:01:12.000000,debit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX3242-UTIB0002125-759430186111,"₹337,347.36",S32200313,
76a31457-ac39-7b1c-4b5d-d4253b5db835,59aad591-57f3-5379-d516-a330c6793b29,2025-11-05 19:17:59.000000,debit,NEFT/556778399366/SBIN/SELECTRICITY TWO PRIVATE LIMITED,"₹380,933.63",S97436218,
69a96c6b-bee4-705f-4779-6e907e8afc0c,b9d3c0bb-8cad-079d-58a3-6e602447af72,2025-12-25 20:53:53.000000,credit,UPI-NAVYUG SELECTION-XXXXXX1591-ICIC0002125-622814641048,"₹142,402.91",S40340748,p2eKZz0kbijae4q8cgzqJGCpYC79HZUeuI6lYVlDq8nKjD
bac01b1c-30c7-aca5-2e65-f3c4c8e7dc5a,fe1ec28d-7cb0-944f-a856-b9666a5ad981,2026-01-21 10:28:23.000000,credit,IMPS/P2A/294647698789/HDFC/918020101986700/00/INET/9211/PARESH VIKRANT GHASE,"₹63,227.15",S87892229,
a55d6336-866f-32a4-7e67-7f6554048fe3,14c6f075-d9ab-45a9-4a65-33226a23d14e,2026-02-01 15:08:01.000000,debit,NEFT  - CNRB0001241 - 18635996 - 124105002702 - RELIANCEDIGITAL RETAIL LTD,"₹54,211.98",S77885991,tTO+0xajJVoSu+D8naPoLB/dy9JLNirQH96RMe/dKjmTBIbqsdFGSr2+/aFz
e3169b8f-dff6-cce7-9feb-745b9c3c6896,179ae64c-7873-f2a7-8c4f-efbb09c72369,2026-03-10 20:08:12.000000,debit,UPI-SELECTIONMALIGAI-XXXXXX3595-SBIN0002125-562246891413,"₹368,553.62",S35167507,
158cfb34-5bfd-afec-665c-e1d5d3c57555,62f99b63-4975-57f0-1611-9193590a1d57,2026-04-17 06:42:43.000000,credit,UPI-SELECTIONMALIGAI-XXXXXX1439-AUBL0002125-639154499078,"₹238,390.92",S43646075,
d5ab76b3-9a2f-32fe-bef4-234c659f9aee,31bc601f-e01c-385f-1294-f31394999a45,2026-05-11 09:46:26.000000,credit,FT -  69373325 -  50200013729069 - SELECTION MOBILE,"₹434,844.53",S37412037,
7173c22c-e8ad-6c95-23e1-180d38947a67,57212b73-c71b-3711-bc37-1ac374ecbe43,2026-06-15 05:08:20.000000,credit,NEFT  - SBIN0001241 - 56137183 - 124105002702 - NAVYUG SELECTION,"₹361,674.86",S70531151,09bc8UrrxvDxrB5JnEtwIsXq9plf0ay18QwZhTPq8Roe5r/DuJgdKitzv
bea9891d-a5c6-38ff-4116-dade7dcc50ac,fe86b954-b73f-7cd8-4e91-6411541a6335,2024-07-18 13:08:42.000000,debit,FT -  81634031 -  50200013729069 - SELECT CITY SAKET DELHI,"₹267,743.50",S71525897,g+EsCA2AcYhs1AYJVndgc15B7a0c2wt6FiLry1a9P+65QvqWbEZDNcvyWkDt
94e2597a-06fb-f8cf-8e01-66b4e364f6c0,62f99b63-4975-57f0-1611-9193590a1d57,2024-08-08 10:21:13.000000,debit,FT -  99018775 -  50200013729069 - SELECTIONMALIGAI,"₹325,438.08",S13198941,5nRCbysPAqltmPaRvW31QMARCjisO0dFsAasj+ILkS
5bcd8fd8-014c-cf58-c003-bb55cbf5af62,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2024-09-08 08:52:51.000000,debit,FT -  29427979 -  50200013729069 - NAVYUG SELECTION,"₹198,375.26",S93300020,
841e067e-e601-81fd-e5c7-80e18a5f4f82,179ae64c-7873-f2a7-8c4f-efbb09c72369,2024-10-06 07:05:06.000000,debit,NEFT  - UBIN0001241 - 29594798 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹314,771.66",S99069281,WguYgHfchgis8VjgxcZEEP/XUZPCJOm7hyqDHUcvNzGpl
2e8888e5-2ea1-002e-5773-9a6d2e4a43d4,68e3d7e8-c584-54b2-5eb0-ed1010499083,2024-11-22 14:48:31.000000,credit,NEFT  - RATN0001241 - 98281000 - 124105002702 - RELIANCEDIGITAL RETAIL LTD,"₹457,279.13",S87211504,NynFIVRg4A0QxfHOYt0gUw5WXyxRegENwZ4Wz4zRoi8wQQzGzG4Hwi8/x0
36bba191-d498-83d1-8197-e0d184b9d8b1,557454cc-0c2f-b232-8b03-dd914d6187f1,2024-12-30 13:35:26.000000,credit,UPI-SELECTION ELECTRONICS-XXXXXX2135-HDFC0002125-397552622931,"₹51,072.96",S4971061,qVkNxziv4RFQy+wRo/ehWkmMFexBQ/vzzGoxKl8KtEimJH
ba2c0ac7-e8fb-e833-631a-919d059ccb27,7eda57aa-1ba0-47a8-cec9-4d8ecfa8420b,2025-01-20 23:06:52.000000,credit,UPI-SELECTIONMALIGAI-XXXXXX4346-RATN0002125-324556554638,"₹189,853.12",S63868153,
beed5d75-1283-1f97-d292-f1d99a1fb082,aeae8a95-e0b2-24d3-86a2-2c518ee7b35e,2025-02-23 22:41:03.000000,debit,IMPS/P2A/574647785952/UBIN/918020101986700/00/INET/9211/SELECTIONMALIGAI,"₹135,170.61",S4213805,
55168dab-f99a-37ae-794d-9ce4cbfb9714,fe86b954-b73f-7cd8-4e91-6411541a6335,2025-03-20 19:17:10.000000,debit,NEFT  - UTIB0001241 - 38873183 - 124105002702 - SELECTIONMALIGAI,"₹497,355.22",S65450453,
22e5ed87-3c1b-494e-3901-6b5c538831b4,a3fd30c5-9051-54b1-95a6-97ef7256463d,2025-04-30 22:04:53.000000,credit,NEFT  - UTIB0001241 - 17650096 - 124105002702 - PARESH VIKRANT GHASE,"₹328,450.72",S96404750,hjFVxU8jpfASOGv4kWX4d8B8n+gPgx+BknKZtzpFXuxrqrzdBz4cqCJ
89eed818-df2c-36a0-bd6e-c9d4d0a4ba63,fe1ec28d-7cb0-944f-a856-b9666a5ad981,2025-05-08 12:57:14.000000,credit,NEFT  - TMBL0001241 - 14918172 - 124105002702 - SELECTION MOBILE,"₹227,409.71",S73571172,D9QZdeCOifwxrpj1CdGk+Knl3Bv/3rkPi62CDKZ3xD8ZTtJynkEBAw
97616872-05ea-d799-9a78-3d4c3ac9f288,f3de4143-4b71-85a4-2d72-0b856cfdf13e,2025-06-01 05:22:36.000000,debit,IMPS/P2A/902851234639/CNRB/918020101986700/00/INET/9211/RELIANCEDIGITAL RETAIL LTD,"₹37,375.29",S55211478,
b753e57a-8c7d-a9fb-c79b-871001f1a649,431ad105-a6fc-62f8-78e9-d4c2711e4951,2025-07-07 09:25:48.000000,debit,UPI-GAUTAM SINGH-XXXXXX6227-UTIB0002125-634206619729,"₹285,626.37",S98960628,
facf2a43-cee0-8980-f1c7-66c252b56d08,f2d37fca-0695-8238-4234-d7555ab6c3b6,2025-08-25 19:34:56.000000,credit,NEFT/269762851663/AUBL/SELECTIONMALIGAI,"₹410,244.19",S50196238,
c723be21-397a-d6ee-7642-483f45c62953,178c8d70-04b8-ef83-41a7-910fc155267f,2025-09-10 23:06:44.000000,debit,FT -  39224909 -  50200013729069 - NAVYUG SELECTION,"₹172,951.22",S91563268,6DNZ2Wm5NXn4/kHwYduv6SGVW/H1eJCcu/pj8o6ofn
c5aef7f8-a941-4d0d-98d5-96682559e161,aa683c6d-5a5f-0a70-aa95-81a0575b7157,2025-10-23 18:22:05.000000,debit,UPI-SELECTION ELECTRONICS-XXXXXX2113-RATN0002125-226214347064,"₹30,325.81",S11840581,
7331ed02-faf0-3177-9f2b-2c6bfce186b7,91014f89-aa94-392b-6a31-47aabdbb4f09,2025-11-24 21:57:05.000000,debit,UPI-GAUTAM SINGH-XXXXXX4787-KKBK0002125-589212963234,"₹54,202.96",S35265392,
fd45a74f-1c33-a312-a808-9d20beca83f5,2b56f3ac-8091-40f0-3965-dadfa6fc42e7,2025-12-23 10:56:15.000000,credit,NEFT  - TMBL0001241 - 37976635 - 124105002702 - SELECTIONMALIGAI,"₹173,735.67",S85078346,
0b9a674d-aad3-f2cb-15ba-6ce565633965,a96a98fd-e22b-522c-af92-5f1be1a94f8f,2026-01-01 22:21:34.000000,debit,UPI-PARESH VIKRANT GHASE-XXXXXX5810-RATN0002125-418081621953,"₹26,878.19",S57142667,pwWwhX8Cflr3feTd4R4NmAvtkcK2ui7DlA4i70FtpxuX
af16b050-4095-4925-3b60-e4c60624123b,424f1bd2-ad27-0ddd-6b9f-53b5532fa65f,2026-02-10 06:37:59.000000,credit,IMPS/P2A/958950874850/KKBK/918020101986700/00/INET/9211/GAUTAM SINGH,"₹143,764.66",S72163838,cNVYmMtcqckotX6ifwnGc2stpgS/GvzISo88RLBWM5z9A5SN3T0++n
292d81ba-0d80-ed1a-aa37-50b274aa4f00,31bc601f-e01c-385f-1294-f31394999a45,2026-03-22 10:48:44.000000,credit,FT -  22960241 -  50200013729069 - UMANG SELECTION,"₹205,756.23",S39848024,
d7300747-4f99-e86b-4500-ef2c119b73a0,8228dbc1-0824-2125-4640-93b9d3ed52c8,2026-04-23 08:44:10.000000,debit,IMPS/P2A/405595702283/HDFC/918020101986700/00/INET/9211/NAVYUG SELECTION,"₹50,903.50",S76566890,ZsIuLWmZQQ/NZiF3AKJTDawxCLgUvPR67SVDnWT+eobifepZ41CIAIvj
39bf07cd-5749-5cc8-46a0-c5044d4ba0f0,fe1ec28d-7cb0-944f-a856-b9666a5ad981,2026-05-07 23:47:06.000000,debit,IMPS/P2A/860615122000/SBIN/918020101986700/00/INET/9211/SELECTION ELECTRONICS,"₹459,244.14",S94882560,4Lsvy9Sm4jaUm7PqNDBI8AM5Jxk7DWbHv2pI5WYxUXGjDB9y
d3e5e095-5d14-430a-4414-bb8d6968e466,179ae64c-7873-f2a7-8c4f-efbb09c72369,2026-06-15 05:55:29.000000,credit,FT -  41185535 -  50200013729069 - RELIANCEDIGITAL RETAIL LTD,"₹473,610.86",S27673131,m1i6SAOthNHP1ldnO+WzoMkWPe1FL12BsQyuJa3qA2pBwnZv8O9rPNNhiLj
4dbbf0d9-68e2-2602-c291-23b52e312117,8228dbc1-0824-2125-4640-93b9d3ed52c8,2024-07-11 18:54:02.000000,debit,NEFT/854719723719/HDFC/SELECTIONMALIGAI,"₹97,937.22",S4242952,
c389fd86-03c8-defe-8d88-2e9e172aa0ee,fe86b954-b73f-7cd8-4e91-6411541a6335,2024-08-02 10:28:49.000000,debit,FT -  40203684 -  50200013729069 - SELECTION ELECTRONICS,"₹498,698.84",S49178388,MlfHOmxTwx5567nl9PI2Sr8No5o5pF+B/ETc3VQjicYQNnQE6Ef4M4
a37da4ca-6a6a-81fd-571c-f768ccfa49c9,fe6609b5-b931-240e-60d1-d4c8e84f6b9b,2024-09-22 07:11:50.000000,credit,IMPS/P2A/675391185182/RATN/918020101986700/00/INET/9211/UMANG SELECTION,"₹296,440.25",S97786910,ejqN+m8KWtiyMYGP2MFTYxjbjGzMgNc9+GbmiCTcOsvTwLCmjBv2ZXnO
89125867-19b9-91be-a275-43c710bba7c1,57054cc9-340a-8491-c771-e83d9d9e23e7,2024-10-06 12:29:40.000000,debit,IMPS/P2A/186795391020/RATN/918020101986700/00/INET/9211/SELECTION MOBILE,"₹403,669.52",S37113699,
d59deb9f-8a78-e157-acca-d7f8ce631719,aa683c6d-5a5f-0a70-aa95-81a0575b7157,2024-11-24 10:58:01.000000,credit,NEFT  - SBIN0001241 - 85590916 - 124105002702 - SELECTION MOBILE,"₹74,728.02",S3672172,Y1R3SrA3C4GzNpQNwou31h2v8OfYUAwB9sVTpW20Sk4/+oBsS6P/
ecb06121-c946-7fc8-35c9-86346e6829fb,f3de4143-4b71-85a4-2d72-0b856cfdf13e,2024-12-05 10:47:19.000000,debit,FT -  93681339 -  50200013729069 - GAUTAM SINGH,"₹312,223.52",S91781701,
